     pboot
  0.002627   0.003552   0.003138
  0.002632   0.003560   0.003147
  0.002707   0.003640   0.003189
  0.002646   0.003573   0.003150
  0.002665   0.003595   0.003164
  0.002658   0.003585   0.003157
  0.002700   0.003633   0.003186
  0.002702   0.003633   0.003182
  0.002660   0.003587   0.003156
  0.002695   0.003628   0.003184
  0.002597   0.003521   0.003124
  0.002692   0.003621   0.003173
  0.002705   0.003634   0.003179
  0.002616   0.003544   0.003141
  0.002680   0.003608   0.003167
  0.002693   0.003626   0.003183
  0.002688   0.003619   0.003177
  0.002625   0.003550   0.003138
  0.002768   0.003704   0.003221
  0.002699   0.003632   0.003186
  0.002692   0.003624   0.003180
  0.002696   0.003627   0.003180
  0.002605   0.003530   0.003131
  0.002648   0.003576   0.003155
  0.002726   0.003660   0.003198
  0.002710   0.003644   0.003194
  0.003599   0.004370   0.003461
  0.003600   0.004374   0.003466
  0.003625   0.004402   0.003486
  0.003599   0.004375   0.003471
  0.003559   0.004335   0.003450
  0.003633   0.004406   0.003484
  0.003596   0.004374   0.003472
  0.003617   0.004389   0.003473
  0.003610   0.004383   0.003471
  0.003589   0.004364   0.003464
  0.003613   0.004387   0.003474
  0.003623   0.004400   0.003486
  0.003672   0.004442   0.003499
  0.003644   0.004420   0.003494
  0.003678   0.004448   0.003502
  0.003633   0.004407   0.003485
  0.003639   0.004414   0.003491
  0.003620   0.004394   0.003478
  0.003651   0.004420   0.003485
  0.003561   0.004338   0.003453
  0.003595   0.004371   0.003470
  0.003514   0.004292   0.003429
  0.003635   0.004410   0.003488
  0.003535   0.004309   0.003434
  0.003554   0.004332   0.003453
  0.003642   0.004417   0.003492
  0.003560   0.004333   0.003445
  0.003506   0.004286   0.003429
  0.003652   0.004423   0.003490
  0.003706   0.004478   0.003521
  0.003638   0.004412   0.003489
  0.003588   0.004364   0.003467
  0.003553   0.004328   0.003445
  0.003608   0.004380   0.003468
  0.003604   0.004380   0.003475
  0.003587   0.004361   0.003461
  0.003666   0.004437   0.003497
  0.003629   0.004401   0.003480
  0.003610   0.004381   0.003467
  0.003562   0.004336   0.003447
  0.003610   0.004381   0.003467
  0.003612   0.004390   0.003483
  0.003645   0.004421   0.003495
  0.003527   0.004303   0.003434
  0.003627   0.004401   0.003482
  0.003587   0.004360   0.003459
  0.003696   0.004469   0.003516
  0.003665   0.004438   0.003501
  0.003592   0.004366   0.003464
  0.003630   0.004404   0.003484
  0.003598   0.004371   0.003465
  0.003579   0.004356   0.003462
  0.003635   0.004409   0.003487
  0.003554   0.004330   0.003447
  0.003634   0.004408   0.003486
  0.003644   0.004414   0.003482
  0.003592   0.004368   0.003467
  0.003595   0.004365   0.003456
  0.003566   0.004344   0.003459
  0.003634   0.004406   0.003481
  0.003518   0.004292   0.003424
  0.003593   0.004366   0.003462
  0.003696   0.004467   0.003513
  0.003652   0.004428   0.003500
  0.003549   0.004323   0.003442
  0.003674   0.004444   0.003500
  0.003630   0.004402   0.003479
  0.003610   0.004381   0.003467
  0.003620   0.004392   0.003474
  0.003596   0.004372   0.003469
  0.003577   0.004349   0.003452
  0.003619   0.004395   0.003482
  0.003580   0.004353   0.003457
  0.003714   0.004486   0.003525
  0.003549   0.004323   0.003441
  0.003555   0.004333   0.003451
  0.003650   0.004423   0.003491
  0.003572   0.004347   0.003453
  0.003597   0.004372   0.003468
  0.003587   0.004361   0.003460
  0.003642   0.004415   0.003489
  0.003644   0.004414   0.003484
  0.003590   0.004362   0.003459
  0.003635   0.004410   0.003488
  0.003511   0.004289   0.003429
  0.003631   0.004400   0.003474
  0.003646   0.004414   0.003480
  0.003535   0.004316   0.003447
  0.003615   0.004385   0.003469
  0.003633   0.004407   0.003486
  0.003626   0.004399   0.003479
  0.003546   0.004321   0.003441
  0.003727   0.004494   0.003521
  0.003640   0.004414   0.003489
  0.003631   0.004404   0.003483
  0.003636   0.004408   0.003483
  0.003521   0.004300   0.003436
  0.003575   0.004351   0.003459
  0.003674   0.004445   0.003500
  0.003654   0.004428   0.003497
  0.004721   0.005216   0.003759
  0.004723   0.005221   0.003765
  0.004755   0.005254   0.003786
  0.004722   0.005224   0.003772
  0.004672   0.005179   0.003751
  0.004764   0.005258   0.003783
  0.004719   0.005223   0.003773
  0.004743   0.005238   0.003772
  0.004735   0.005232   0.003771
  0.004710   0.005211   0.003764
  0.004739   0.005236   0.003773
  0.004753   0.005252   0.003787
  0.004812   0.005297   0.003796
  0.004779   0.005274   0.003794
  0.004819   0.005304   0.003800
  0.004764   0.005259   0.003784
  0.004772   0.005268   0.003791
  0.004748   0.005244   0.003777
  0.004786   0.005272   0.003782
  0.004676   0.005182   0.003753
  0.004717   0.005219   0.003770
  0.004617   0.005131   0.003731
  0.004766   0.005262   0.003788
  0.004641   0.005149   0.003734
  0.004666   0.005177   0.003755
  0.004776   0.005270   0.003791
  0.004672   0.005175   0.003744
  0.004608   0.005125   0.003731
  0.004787   0.005276   0.003789
  0.004854   0.005338   0.003819
  0.004770   0.005265   0.003789
  0.004709   0.005212   0.003767
  0.004665   0.005171   0.003746
  0.004732   0.005228   0.003767
  0.004729   0.005230   0.003776
  0.004706   0.005207   0.003761
  0.004804   0.005291   0.003795
  0.004759   0.005252   0.003778
  0.004735   0.005228   0.003765
  0.004676   0.005179   0.003746
  0.004734   0.005228   0.003765
  0.004739   0.005242   0.003784
  0.004780   0.005275   0.003795
  0.004632   0.005143   0.003735
  0.004757   0.005252   0.003781
  0.004707   0.005206   0.003759
  0.004843   0.005328   0.003814
  0.004804   0.005294   0.003800
  0.004713   0.005213   0.003764
  0.004761   0.005256   0.003783
  0.004720   0.005218   0.003764
  0.004698   0.005202   0.003762
  0.004767   0.005262   0.003787
  0.004667   0.005173   0.003747
  0.004765   0.005260   0.003785
  0.004777   0.005265   0.003779
  0.004714   0.005216   0.003768
  0.004716   0.005209   0.003754
  0.004682   0.005190   0.003760
  0.004765   0.005257   0.003780
  0.004621   0.005129   0.003724
  0.004714   0.005212   0.003761
  0.004841   0.005325   0.003811
  0.004789   0.005283   0.003800
  0.004659   0.005165   0.003741
  0.004814   0.005299   0.003797
  0.004760   0.005252   0.003778
  0.004734   0.005228   0.003765
  0.004747   0.005241   0.003773
  0.004718   0.005220   0.003770
  0.004694   0.005193   0.003751
  0.004747   0.005246   0.003782
  0.004697   0.005199   0.003756
  0.004864   0.005347   0.003824
  0.004659   0.005165   0.003741
  0.004668   0.005177   0.003752
  0.004785   0.005276   0.003790
  0.004689   0.005191   0.003753
  0.004720   0.005220   0.003768
  0.004707   0.005207   0.003759
  0.004775   0.005268   0.003788
  0.004776   0.005265   0.003781
  0.004710   0.005208   0.003757
  0.004767   0.005262   0.003787
  0.004613   0.005128   0.003730
  0.004760   0.005249   0.003772
  0.004779   0.005265   0.003777
  0.004644   0.005159   0.003750
  0.004740   0.005233   0.003767
  0.004764   0.005259   0.003785
  0.004755   0.005249   0.003778
  0.004656   0.005163   0.003741
  0.004879   0.005354   0.003817
  0.004773   0.005266   0.003788
  0.004762   0.005256   0.003782
  0.004767   0.005259   0.003781
  0.004625   0.005141   0.003738
  0.004693   0.005197   0.003759
  0.004815   0.005300   0.003798
  0.004790   0.005283   0.003796
  0.006049   0.006131   0.004053
  0.006053   0.006138   0.004061
  0.006093   0.006176   0.004083
  0.006052   0.006142   0.004069
  0.005992   0.006093   0.004048
  0.006102   0.006179   0.004079
  0.006050   0.006142   0.004071
  0.006077   0.006157   0.004067
  0.006067   0.006150   0.004066
  0.006037   0.006128   0.004061
  0.006073   0.006154   0.004069
  0.006090   0.006175   0.004084
  0.006160   0.006221   0.004090
  0.006122   0.006198   0.004091
  0.006169   0.006229   0.004094
  0.006103   0.006180   0.004080
  0.006114   0.006191   0.004087
  0.006083   0.006164   0.004073
  0.006128   0.006193   0.004076
  0.005996   0.006097   0.004051
  0.006046   0.006138   0.004067
  0.005925   0.006040   0.004029
  0.006106   0.006185   0.004084
  0.005953   0.006059   0.004031
  0.005985   0.006092   0.004053
  0.006118   0.006194   0.004087
  0.005991   0.006088   0.004041
  0.005914   0.006035   0.004031
  0.006130   0.006199   0.004083
  0.006213   0.006268   0.004114
  0.006111   0.006188   0.004085
  0.006036   0.006130   0.004065
  0.005982   0.006083   0.004043
  0.006064   0.006145   0.004062
  0.006061   0.006150   0.004073
  0.006033   0.006123   0.004057
  0.006151   0.006215   0.004090
  0.006096   0.006172   0.004074
  0.006066   0.006145   0.004060
  0.005995   0.006091   0.004043
  0.006066   0.006146   0.004060
  0.006074   0.006163   0.004082
  0.006123   0.006199   0.004092
  0.005943   0.006053   0.004033
  0.006094   0.006173   0.004077
  0.006033   0.006122   0.004055
  0.006199   0.006256   0.004109
  0.006152   0.006219   0.004095
  0.006041   0.006130   0.004061
  0.006099   0.006177   0.004079
  0.006049   0.006135   0.004060
  0.006023   0.006119   0.004059
  0.006106   0.006184   0.004083
  0.005984   0.006086   0.004044
  0.006105   0.006182   0.004081
  0.006117   0.006185   0.004073
  0.006042   0.006134   0.004065
  0.006042   0.006124   0.004048
  0.006004   0.006106   0.004059
  0.006103   0.006177   0.004075
  0.005928   0.006037   0.004021
  0.006042   0.006128   0.004056
  0.006197   0.006253   0.004105
  0.006134   0.006209   0.004096
  0.005975   0.006077   0.004038
  0.006163   0.006223   0.004091
  0.006098   0.006172   0.004073
  0.006065   0.006145   0.004060
  0.006081   0.006159   0.004068
  0.006048   0.006138   0.004067
  0.006017   0.006107   0.004046
  0.006083   0.006167   0.004079
  0.006021   0.006114   0.004052
  0.006225   0.006278   0.004119
  0.005975   0.006076   0.004038
  0.005987   0.006091   0.004050
  0.006129   0.006199   0.004085
  0.006011   0.006105   0.004049
  0.006049   0.006138   0.004064
  0.006033   0.006122   0.004055
  0.006117   0.006190   0.004083
  0.006117   0.006186   0.004076
  0.006036   0.006123   0.004053
  0.006107   0.006185   0.004083
  0.005919   0.006037   0.004029
  0.006097   0.006167   0.004065
  0.006119   0.006184   0.004070
  0.005959   0.006073   0.004049
  0.006073   0.006151   0.004062
  0.006103   0.006181   0.004081
  0.006092   0.006169   0.004074
  0.005972   0.006074   0.004038
  0.006241   0.006282   0.004110
  0.006114   0.006189   0.004084
  0.006100   0.006177   0.004078
  0.006106   0.006180   0.004076
  0.005935   0.006052   0.004037
  0.006017   0.006113   0.004056
  0.006164   0.006224   0.004092
  0.006135   0.006207   0.004092
  0.007600   0.007115   0.004345
  0.007606   0.007124   0.004354
  0.007655   0.007167   0.004377
  0.007606   0.007130   0.004363
  0.007533   0.007076   0.004343
  0.007665   0.007169   0.004372
  0.007603   0.007130   0.004365
  0.007634   0.007144   0.004360
  0.007623   0.007137   0.004359
  0.007588   0.007115   0.004355
  0.007629   0.007142   0.004361
  0.007652   0.007167   0.004379
  0.007733   0.007214   0.004381
  0.007689   0.007191   0.004384
  0.007744   0.007223   0.004385
  0.007666   0.007170   0.004372
  0.007679   0.007183   0.004380
  0.007642   0.007152   0.004366
  0.007693   0.007182   0.004366
  0.007539   0.007081   0.004346
  0.007599   0.007125   0.004361
  0.007453   0.007019   0.004325
  0.007670   0.007176   0.004377
  0.007487   0.007038   0.004325
  0.007527   0.007076   0.004349
  0.007684   0.007186   0.004380
  0.007531   0.007069   0.004334
  0.007441   0.007014   0.004328
  0.007697   0.007190   0.004375
  0.007797   0.007266   0.004406
  0.007676   0.007179   0.004378
  0.007587   0.007117   0.004359
  0.007521   0.007065   0.004337
  0.007618   0.007131   0.004354
  0.007616   0.007139   0.004367
  0.007582   0.007109   0.004351
  0.007723   0.007208   0.004381
  0.007657   0.007161   0.004366
  0.007620   0.007131   0.004352
  0.007536   0.007073   0.004336
  0.007620   0.007131   0.004352
  0.007633   0.007154   0.004377
  0.007691   0.007193   0.004385
  0.007475   0.007033   0.004328
  0.007655   0.007163   0.004370
  0.007581   0.007106   0.004348
  0.007780   0.007253   0.004400
  0.007724   0.007213   0.004387
  0.007591   0.007116   0.004354
  0.007661   0.007167   0.004372
  0.007601   0.007121   0.004353
  0.007571   0.007104   0.004354
  0.007670   0.007175   0.004376
  0.007524   0.007068   0.004338
  0.007668   0.007173   0.004374
  0.007681   0.007173   0.004364
  0.007594   0.007121   0.004359
  0.007591   0.007106   0.004339
  0.007549   0.007092   0.004354
  0.007666   0.007166   0.004367
  0.007455   0.007014   0.004315
  0.007592   0.007113   0.004349
  0.007777   0.007249   0.004396
  0.007704   0.007203   0.004390
  0.007513   0.007058   0.004332
  0.007736   0.007216   0.004382
  0.007659   0.007161   0.004365
  0.007619   0.007130   0.004352
  0.007639   0.007147   0.004360
  0.007601   0.007126   0.004361
  0.007562   0.007089   0.004339
  0.007643   0.007158   0.004373
  0.007568   0.007098   0.004346
  0.007812   0.007277   0.004410
  0.007512   0.007057   0.004332
  0.007529   0.007075   0.004346
  0.007696   0.007190   0.004377
  0.007555   0.007089   0.004343
  0.007602   0.007125   0.004358
  0.007582   0.007107   0.004348
  0.007682   0.007181   0.004375
  0.007681   0.007175   0.004367
  0.007585   0.007107   0.004345
  0.007671   0.007176   0.004376
  0.007448   0.007016   0.004325
  0.007656   0.007154   0.004356
  0.007683   0.007172   0.004360
  0.007496   0.007057   0.004346
  0.007629   0.007137   0.004353
  0.007666   0.007172   0.004374
  0.007652   0.007158   0.004366
  0.007509   0.007055   0.004332
  0.007829   0.007279   0.004399
  0.007679   0.007180   0.004377
  0.007662   0.007167   0.004370
  0.007669   0.007169   0.004368
  0.007467   0.007033   0.004334
  0.007563   0.007098   0.004351
  0.007737   0.007217   0.004383
  0.007705   0.007200   0.004384
  0.009389   0.008167   0.004634
  0.009397   0.008179   0.004644
  0.009458   0.008227   0.004668
  0.009400   0.008187   0.004655
  0.009314   0.008128   0.004635
  0.009468   0.008228   0.004661
  0.009397   0.008187   0.004657
  0.009431   0.008200   0.004649
  0.009418   0.008193   0.004649
  0.009377   0.008169   0.004646
  0.009425   0.008198   0.004651
  0.009454   0.008227   0.004670
  0.009546   0.008274   0.004669
  0.009497   0.008252   0.004674
  0.009560   0.008284   0.004673
  0.009469   0.008229   0.004662
  0.009486   0.008243   0.004670
  0.009441   0.008210   0.004656
  0.009499   0.008239   0.004654
  0.009320   0.008134   0.004638
  0.009391   0.008182   0.004653
  0.009220   0.008067   0.004619
  0.009475   0.008236   0.004668
  0.009257   0.008086   0.004617
  0.009307   0.008130   0.004642
  0.009491   0.008246   0.004670
  0.009309   0.008119   0.004625
  0.009207   0.008063   0.004622
  0.009505   0.008249   0.004664
  0.009624   0.008332   0.004694
  0.009481   0.008239   0.004668
  0.009377   0.008173   0.004651
  0.009299   0.008116   0.004629
  0.009411   0.008185   0.004643
  0.009412   0.008196   0.004659
  0.009370   0.008162   0.004642
  0.009535   0.008269   0.004670
  0.009457   0.008218   0.004655
  0.009414   0.008185   0.004640
  0.009315   0.008123   0.004627
  0.009413   0.008185   0.004641
  0.009432   0.008215   0.004669
  0.009500   0.008255   0.004676
  0.009244   0.008082   0.004621
  0.009457   0.008221   0.004660
  0.009369   0.008159   0.004638
  0.009604   0.008318   0.004689
  0.009537   0.008275   0.004676
  0.009381   0.008171   0.004645
  0.009463   0.008226   0.004662
  0.009392   0.008175   0.004643
  0.009358   0.008159   0.004646
  0.009475   0.008235   0.004666
  0.009302   0.008119   0.004630
  0.009472   0.008232   0.004664
  0.009485   0.008230   0.004652
  0.009385   0.008176   0.004650
  0.009378   0.008157   0.004628
  0.009333   0.008147   0.004647
  0.009468   0.008224   0.004656
  0.009220   0.008059   0.004606
  0.009381   0.008166   0.004639
  0.009599   0.008313   0.004684
  0.009515   0.008266   0.004681
  0.009289   0.008107   0.004624
  0.009550   0.008277   0.004670
  0.009459   0.008218   0.004654
  0.009413   0.008184   0.004641
  0.009436   0.008203   0.004649
  0.009393   0.008182   0.004652
  0.009345   0.008140   0.004629
  0.009443   0.008216   0.004664
  0.009353   0.008150   0.004636
  0.009641   0.008345   0.004698
  0.009288   0.008107   0.004624
  0.009309   0.008128   0.004638
  0.009504   0.008250   0.004666
  0.009339   0.008141   0.004634
  0.009394   0.008180   0.004648
  0.009369   0.008160   0.004639
  0.009488   0.008241   0.004665
  0.009485   0.008232   0.004655
  0.009372   0.008159   0.004635
  0.009476   0.008235   0.004666
  0.009213   0.008064   0.004619
  0.009455   0.008209   0.004644
  0.009486   0.008228   0.004648
  0.009272   0.008110   0.004641
  0.009423   0.008191   0.004642
  0.009470   0.008231   0.004664
  0.009452   0.008216   0.004656
  0.009284   0.008105   0.004624
  0.009658   0.008344   0.004684
  0.009484   0.008240   0.004667
  0.009464   0.008225   0.004660
  0.009472   0.008227   0.004657
  0.009237   0.008083   0.004628
  0.009349   0.008152   0.004642
  0.009552   0.008278   0.004671
  0.009515   0.008261   0.004674
  0.011433   0.009287   0.004921
  0.011444   0.009301   0.004932
  0.011517   0.009355   0.004957
  0.011449   0.009312   0.004944
  0.011348   0.009249   0.004925
  0.011527   0.009354   0.004949
  0.011446   0.009313   0.004947
  0.011483   0.009323   0.004936
  0.011468   0.009316   0.004936
  0.011422   0.009292   0.004935
  0.011477   0.009322   0.004939
  0.011513   0.009355   0.004959
  0.011616   0.009402   0.004954
  0.011562   0.009381   0.004962
  0.011632   0.009413   0.004958
  0.011528   0.009355   0.004949
  0.011548   0.009372   0.004958
  0.011495   0.009334   0.004943
  0.011560   0.009363   0.004938
  0.011356   0.009255   0.004928
  0.011439   0.009306   0.004942
  0.011240   0.009184   0.004910
  0.011536   0.009364   0.004956
  0.011282   0.009202   0.004907
  0.011343   0.009252   0.004933
  0.011555   0.009374   0.004958
  0.011341   0.009236   0.004913
  0.011226   0.009180   0.004914
  0.011569   0.009375   0.004950
  0.011708   0.009466   0.004980
  0.011543   0.009367   0.004956
  0.011423   0.009297   0.004940
  0.011330   0.009235   0.004918
  0.011459   0.009307   0.004930
  0.011463   0.009322   0.004948
  0.011413   0.009284   0.004930
  0.011603   0.009396   0.004955
  0.011514   0.009342   0.004942
  0.011462   0.009306   0.004927
  0.011349   0.009241   0.004915
  0.011462   0.009306   0.004928
  0.011488   0.009343   0.004959
  0.011565   0.009384   0.004964
  0.011268   0.009199   0.004911
  0.011514   0.009346   0.004947
  0.011411   0.009280   0.004926
  0.011684   0.009451   0.004975
  0.011608   0.009404   0.004963
  0.011426   0.009293   0.004933
  0.011522   0.009352   0.004949
  0.011438   0.009297   0.004930
  0.011400   0.009282   0.004935
  0.011535   0.009362   0.004954
  0.011335   0.009238   0.004920
  0.011531   0.009358   0.004951
  0.011543   0.009353   0.004937
  0.011431   0.009300   0.004939
  0.011419   0.009275   0.004914
  0.011373   0.009270   0.004938
  0.011525   0.009348   0.004942
  0.011238   0.009172   0.004896
  0.011425   0.009287   0.004927
  0.011679   0.009444   0.004969
  0.011583   0.009397   0.004969
  0.011318   0.009225   0.004913
  0.011620   0.009405   0.004955
  0.011515   0.009342   0.004940
  0.011461   0.009305   0.004927
  0.011489   0.009326   0.004936
  0.011441   0.009306   0.004941
  0.011382   0.009259   0.004916
  0.011499   0.009343   0.004952
  0.011393   0.009270   0.004925
  0.011728   0.009479   0.004984
  0.011317   0.009224   0.004913
  0.011344   0.009249   0.004929
  0.011568   0.009377   0.004952
  0.011376   0.009260   0.004923
  0.011441   0.009303   0.004937
  0.011411   0.009281   0.004927
  0.011550   0.009368   0.004952
  0.011545   0.009357   0.004941
  0.011414   0.009279   0.004923
  0.011536   0.009363   0.004954
  0.011232   0.009181   0.004911
  0.011509   0.009331   0.004929
  0.011544   0.009350   0.004932
  0.011302   0.009232   0.004933
  0.011473   0.009312   0.004928
  0.011529   0.009358   0.004952
  0.011508   0.009340   0.004943
  0.011313   0.009222   0.004913
  0.011745   0.009475   0.004967
  0.011546   0.009367   0.004954
  0.011522   0.009351   0.004947
  0.011530   0.009352   0.004944
  0.011261   0.009201   0.004920
  0.011389   0.009274   0.004931
  0.011623   0.009406   0.004956
  0.011582   0.009391   0.004961
  0.013747   0.010473   0.005205
  0.013762   0.010490   0.005217
  0.013847   0.010550   0.005243
  0.013769   0.010504   0.005230
  0.013654   0.010436   0.005212
  0.013857   0.010547   0.005233
  0.013767   0.010506   0.005234
  0.013806   0.010513   0.005221
  0.013789   0.010506   0.005221
  0.013737   0.010482   0.005221
  0.013800   0.010513   0.005224
  0.013844   0.010551   0.005246
  0.013958   0.010596   0.005237
  0.013899   0.010578   0.005248
  0.013976   0.010608   0.005241
  0.013859   0.010549   0.005234
  0.013883   0.010567   0.005244
  0.013821   0.010526   0.005228
  0.013892   0.010553   0.005221
  0.013663   0.010443   0.005216
  0.013758   0.010498   0.005229
  0.013529   0.010368   0.005199
  0.013869   0.010558   0.005241
  0.013576   0.010386   0.005194
  0.013649   0.010442   0.005222
  0.013890   0.010570   0.005243
  0.013643   0.010421   0.005200
  0.013515   0.010366   0.005205
  0.013904   0.010568   0.005233
  0.014066   0.010666   0.005263
  0.013876   0.010562   0.005241
  0.013740   0.010488   0.005227
  0.013632   0.010421   0.005205
  0.013778   0.010496   0.005215
  0.013786   0.010515   0.005235
  0.013726   0.010473   0.005216
  0.013944   0.010591   0.005238
  0.013841   0.010534   0.005226
  0.013780   0.010494   0.005211
  0.013652   0.010427   0.005202
  0.013780   0.010495   0.005212
  0.013816   0.010539   0.005247
  0.013903   0.010581   0.005249
  0.013561   0.010384   0.005200
  0.013842   0.010539   0.005232
  0.013723   0.010468   0.005211
  0.014038   0.010650   0.005258
  0.013950   0.010600   0.005247
  0.013742   0.010483   0.005219
  0.013852   0.010545   0.005234
  0.013755   0.010486   0.005216
  0.013713   0.010472   0.005222
  0.013868   0.010557   0.005239
  0.013637   0.010425   0.005207
  0.013863   0.010552   0.005236
  0.013874   0.010543   0.005219
  0.013749   0.010491   0.005226
  0.013731   0.010460   0.005197
  0.013683   0.010461   0.005226
  0.013854   0.010540   0.005226
  0.013524   0.010353   0.005183
  0.013739   0.010475   0.005212
  0.014031   0.010642   0.005252
  0.013924   0.010594   0.005254
  0.013617   0.010409   0.005200
  0.013963   0.010599   0.005238
  0.013843   0.010533   0.005224
  0.013779   0.010493   0.005211
  0.013812   0.010516   0.005220
  0.013760   0.010497   0.005228
  0.013690   0.010444   0.005201
  0.013827   0.010537   0.005238
  0.013704   0.010458   0.005211
  0.014089   0.010680   0.005267
